SCHOOL_ID,Short_Name,SCH_ADDR,the_geom,GRADE_CAT,GRADES,SCH_TYPE,X,Y
609706,FENGER AA,"11220 S WALLACE ST, 60628",POINT (-87.63757204960004 41.68995072453945),HS,"9, 10",High School,-87.63757205,41.68995073
609705,FENGER HS (&AA),"11220 S WALLACE ST, 60628",POINT (-87.63757204960004 41.68995072453945),HS,"9, 10, 11, 12","District, non-alternative",-87.63757205,41.68995073
400030,CICS-WEST BELDEN,"2245 N MCVICKER AVE, 60639",POINT (-87.77674854428612 41.92168749463661),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.77674854,41.9216875
400031,CICS-WRIGHTWOOD,"8130 S CALIFORNIA AVE, 60652",POINT (-87.6926143976107 41.74536544989641),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6926144,41.74536545
610347,CLAREMONT,"2300 W 64TH ST, 60636",POINT (-87.68106119530061 41.7775105072609),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68106119,41.77751051
609795,"CLARK, G","1045 S MONITOR AVE, 60644",POINT (-87.77041753096547 41.86781257113621),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.77041753,41.86781257
610244,CLARK HS,"5101 W HARRISON ST, 60644",POINT (-87.75332487251406 41.872885008575636),HS,"6, 7, 8, 9, 10, 11, 12","District, non-alternative",-87.75332487,41.87288501
609856,CLAY,"13231 S BURLEY AVE, 60633",POINT (-87.54461359533376 41.654558144778846),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5446136,41.65455815
610401,CLEMENTE AA,"1147 N WESTERN AVE, 60622",POINT (-87.6869061421924 41.90262579606038),HS,"9, 10",High School,-87.68690614,41.9026258
609759,CLEMENTE HS (&AA),"1147 N WESTERN AVE, 60622",POINT (-87.6869061421924 41.90262579606038),HS,"9, 10, 11, 12","District, non-alternative",-87.68690614,41.9026258
609857,CLEVELAND,"3121 W BYRON ST, 60618",POINT (-87.70644251942463 41.95204212169268),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70644252,41.95204212
609859,CLINTON,"6110 N FAIRFIELD AVE, 60659",POINT (-87.69835995190655 41.99254135949233),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69835995,41.99254136
609861,CLISSOLD,"2350 W 110TH PL, 60643",POINT (-87.68089678365334 41.69302600202324),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68089678,41.693026
610199,COLEMON,"1441 W 119TH ST, 60643",POINT (-87.65811083288288 41.67750544369081),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65811083,41.67750544
609862,COLES,"8441 S YATES BLVD, 60617",POINT (-87.56596976705605 41.74141280278475),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.56596977,41.7414128
610499,COLLINS HS,"1313 S SACRAMENTO DR, 60623",POINT (-87.70204158095243 41.86414856863989),HS,"9, 10, 11, 12","District, non-alternative",-87.70204158,41.86414857
610170,COLUMBIA EXPLORERS,"4520 S KEDZIE AVE, 60632",POINT (-87.70419858876978 41.81106860472711),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70419859,41.81106861
609863,COLUMBUS,"1003 N LEAVITT ST, 60622",POINT (-87.68193804566211 41.899565779332924),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68193805,41.89956578
400038,COMMUNITY CONTR,"1239 S PULASKI RD, 60623",POINT (-87.72502201871139 41.864952260678784),HS,"11, 12",Contract,-87.72502202,41.86495226
609864,COOK,"8150 S BISHOP ST, 60620",POINT (-87.65977458981087 41.74523702051949),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65977459,41.74523702
609866,COONLEY,"4046 N LEAVITT ST, 60618",POINT (-87.68376529713429 41.95555319557804),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6837653,41.9555532
609867,COOPER,"1624 W 19TH ST, 60608",POINT (-87.66722707961505 41.85603119462488),ES,"PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.66722708,41.8560312
609870,CORKERY,"2510 S KILDARE AVE, 60623",POINT (-87.73119286445326 41.845602424144246),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.73119286,41.84560242
609761,CORLISS HS,"821 E 103RD ST, 60628",POINT (-87.60306360631515 41.707418636182396),HS,"9, 10, 11, 12","District, non-alternative",-87.60306361,41.70741864
610355,COURTENAY,"1726 W BERTEAU AVE, 60613",POINT (-87.67190930462202 41.95798921930858),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6719093,41.95798922
610378,CRANE AA,"2245 W JACKSON BLVD, 60612",POINT (-87.68324819624402 41.8775013000592),HS,"9, 10",High School,-87.6832482,41.8775013
609702,CRANE HS (&AA),"2245 W JACKSON BLVD, 60612",POINT (-87.68324819624402 41.8775013000592),HS,"9, 10, 11, 12","District, non-alternative",-87.6832482,41.8775013
609873,CROWN,"2128 S ST LOUIS AVE, 60623",POINT (-87.7124701481783 41.85266349036714),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71247015,41.85266349
610003,CUFFE,"8324 S RACINE AVE, 60620",POINT (-87.6536334446865 41.74245162472968),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65363344,41.74245163
610004,CULLEN,"10650 S EBERHART AVE, 60628",POINT (-87.61124445486439 41.70033513724309),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.61124446,41.70033514
609756,CURIE HS,"4959 S ARCHER AVE, 60632",POINT (-87.72204165832203 41.80306020311536),HS,"9, 10, 11, 12","District, non-alternative",-87.72204166,41.8030602
609900,CURTIS,"32 E 115TH ST, 60628",POINT (-87.62165260400798 41.68541839696618),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6216526,41.6854184
610239,DALEY,"5024 S WOLCOTT AVE, 60609",POINT (-87.67220639857509 41.802342865697376),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6722064,41.80234287
609875,DARWIN,"3116 W BELDEN AVE, 60647",POINT (-87.70541291140192 41.92332272039031),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70541291,41.92332272
610521,"DAVIS, M","6730 S PAULINA ST, 60636",POINT (-87.666529882092 41.77122110762054),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66652988,41.77122111
609876,"DAVIS, N","3014 W 39TH PL, 60632",POINT (-87.70020215666865 41.82185161195346),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70020216,41.82185161
609916,FERMI,"1415 E 70TH ST, 60637",POINT (-87.59039610087879 41.76775510691513),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5903961,41.76775511
609917,FERNWOOD,"10041 S UNION AVE, 60628",POINT (-87.64041364439849 41.71118362044798),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64041364,41.71118362
609918,FIELD,"7019 N ASHLAND BLVD, 60626",POINT (-87.66998539823486 42.00966385736847),ES,"4, 5, 6, 7, 8","District, non-alternative",-87.6699854,42.00966386
609967,FINKL,"2332 S WESTERN AVE, 60608",POINT (-87.68566784145236 41.84921490605565),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68566784,41.84921491
609919,FISKE,"6145 S INGLESIDE AVE, 60637",POINT (-87.602633165719 41.78289216328662),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.60263317,41.78289216
400042,FORD CHTR HS,"931 S HOMAN AVE, 60624",POINT (-87.71052661732601 41.86931255118541),HS,"9, 10, 11, 12",Charter,-87.71052662,41.86931255
609708,FOREMAN HS,"3235 N LECLAIRE AVE, 60641",POINT (-87.75416654627642 41.93979677179985),HS,"9, 10, 11, 12","District, non-alternative",-87.75416655,41.93979677
609924,FORT DEARBORN,"9025 S THROOP ST, 60620",POINT (-87.65548115370687 41.72967267318617),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65548115,41.72967267
609927,FOSTER PARK,"8530 S WOOD ST, 60620",POINT (-87.66809930995785 41.738425475426936),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66809931,41.73842548
609926,FRANKLIN,"225 W EVERGREEN AVE, 60610",POINT (-87.63551280787603 41.90659999214914),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.63551281,41.90659999
610503,FRAZIER PROSPECTIVE,"4027 W GRENSHAW ST, 60624",POINT (-87.72631304077562 41.86698621626967),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.72631304,41.86698622
400040,FRAZIER CONTR,"4027 W GRENSHAW ST, 60624",POINT (-87.72631304077562 41.86698621626967),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Contract,-87.72631304,41.86698622
609928,FULLER,"4214 S ST LAWRENCE AVE, 60653",POINT (-87.61178404148056 41.81800340022484),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.61178404,41.8180034
609929,FULTON,"5300 S HERMITAGE AVE, 60609",POINT (-87.66843588061812 41.797580268211725),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66843588,41.79758027
609930,FUNSTON,"2010 N CENTRAL PARK AVE, 60647",POINT (-87.71689165994019 41.91761651821139),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71689166,41.91761652
609709,GAGE PARK HS,"5630 S ROCKWELL ST, 60629",POINT (-87.68895393954807 41.79101283729644),HS,"9, 10, 11, 12","District, non-alternative",-87.68895394,41.79101284
400041,GALAPAGOS CHTR CAMPUS,"3814 W IOWA ST, 60651",POINT (-87.72195903494841 41.897313024587845),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.72195904,41.89731303
609933,GALE,"1631 W JONQUIL TER, 60626",POINT (-87.67193897134332 42.02109056074705),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67193897,42.02109056
610036,LEWIS,"1431 N LEAMINGTON AVE, 60651",POINT (-87.75454995296735 41.90682605215051),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.75454995,41.90682605
609925,KELLMAN,"751 S SACRAMENTO BLVD, 60612",POINT (-87.70081935966891 41.87118021892707),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70081936,41.87118022
610016,KELLOGG,"9241 S LEAVITT ST, 60643",POINT (-87.67723250605175 41.72526343761134),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67723251,41.72526344
609715,KELLY HS,"4136 S CALIFORNIA AVE, 60632",POINT (-87.69463865633425 41.81872905945704),HS,"9, 10, 11, 12","District, non-alternative",-87.69463866,41.81872906
609716,KELVYN PARK HS,"4343 W WRIGHTWOOD AVE, 60639",POINT (-87.73599882516447 41.92791840683099),HS,"9, 10, 11, 12","District, non-alternative",-87.73599882,41.92791841
609718,KENNEDY HS,"6325 W 56TH ST, 60638",POINT (-87.78039377660755 41.79045499261266),HS,"9, 10, 11, 12","District, non-alternative",-87.78039378,41.79045499
609746,KENWOOD HS,"5015 S BLACKSTONE AVE, 60615",POINT (-87.59042088585308 41.803772117584366),HS,"7, 8, 9, 10, 11, 12","District, non-alternative",-87.59042089,41.80377212
610019,KERSHAW,"6450 S LOWE AVE, 60621",POINT (-87.640892021853 41.776452808053456),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64089202,41.77645281
610020,KEY,"517 N PARKSIDE AVE, 60644",POINT (-87.76637126770359 41.88981958089812),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.76637127,41.88981958
610022,KILMER,"6700 N GREENVIEW AVE, 60626",POINT (-87.6682224630142 42.00364046335863),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66822246,42.00364046
610023,KING,"740 S CAMPBELL AVE, 60612",POINT (-87.68871998285044 41.87187483696177),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68871998,41.87187484
609751,KING HS,"4445 S DREXEL BLVD, 60653",POINT (-87.60387385807209 41.81367544848617),HS,"9, 10, 11, 12","District, non-alternative",-87.60387386,41.81367545
610026,KINZIE,"5625 S MOBILE AVE, 60638",POINT (-87.77914194809945 41.78972359311289),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.77914195,41.78972359
610027,KIPLING,"9351 S LOWE AVE, 60620",POINT (-87.63952071882163 41.723626902590645),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.63952072,41.7236269
400044,KIPP ASCEND CHTR CAMPUS,"1616 S AVERS AVE, 60623",POINT (-87.7212996747286 41.85838676137282),ES,"K, 1, 5, 6, 7, 8",Charter,-87.72129967,41.85838676
610028,KOHN,"10414 S STATE ST, 60628",POINT (-87.62356533316752 41.7048499264423),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.62356533,41.70484993
610030,KOZMINSKI,"936 E 54TH ST, 60615",POINT (-87.60248144662864 41.79800187574939),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.60248145,41.79800188
610031,LAFAYETTE,"2714 W AUGUSTA BLVD, 60622",POINT (-87.6949450056991 41.89937657596204),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69494501,41.89937658
609844,CARTER,"5740 S MICHIGAN AVE, 60637",POINT (-87.62245274711951 41.78982790263153),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.62245275,41.7898279
609845,"CARVER , G","901 E 133RD PL, 60827",POINT (-87.5995156250201 41.6537021136196),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.59951562,41.65370211
609760,CARVER MILITARY,"13100 S DOTY AVE W, 60827",POINT (-87.5906203827542 41.65628995140706),HS,"9, 10, 11, 12","District, non-alternative",-87.59062038,41.65628995
610021,CASALS,"3501 W POTOMAC AVE, 60651",POINT (-87.7142336442851 41.90450276640488),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71423364,41.90450277
609849,CASSELL,"11314 S SPAULDING AVE, 60655",POINT (-87.70321548590961 41.68734705187878),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70321549,41.68734705
609826,CASTELLANOS,"2524 S CENTRAL PARK AVE, 60623",POINT (-87.71492701049455 41.845449883047024),ES,"4, 5, 6, 7, 8","District, non-alternative",-87.71492701,41.84544988
400020,CATALYST CHTR - HOWLAND,"1616 S SPAULDING AVE, 60623",POINT (-87.70798894432076 41.85851872912694),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.70798894,41.85851873
400021,CATALYST CHTR - CIRCLE ROCK,"5608 W WASHINGTON BLVD, 60644",POINT (-87.76532198072192 41.882322222696914),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.76532198,41.88232222
610251,CATHER,"2908 W WASHINGTON BLVD, 60612",POINT (-87.69918700297484 41.88294992737716),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.699187,41.88294993
609851,CHALMERS,"2745 W ROOSEVELT RD, 60608",POINT (-87.69525936609594 41.866435254938445),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69525937,41.86643526
609852,CHAPPELL,"2135 W FOSTER AVE, 60625",POINT (-87.6832635930869 41.975894302621896),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.68326359,41.9758943
609853,CHASE,"2021 N POINT ST, 60647",POINT (-87.6945622478457 41.91799265641545),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69456225,41.91799266
610148,CHAVEZ,"4747 S MARSHFIELD AVE, 60609",POINT (-87.66603693067037 41.807142827923876),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66603693,41.80714283
610248,CHGO ACAD ES,"3400 N AUSTIN AVE, 60634",POINT (-87.77646828307846 41.942136921636305),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.77646828,41.94213692
610340,CHGO ACAD HS,"3400 N AUSTIN AVE, 60634",POINT (-87.77646828307846 41.942136921636305),HS,"9, 10, 11, 12","District, non-alternative",-87.77646828,41.94213692
609753,CHGO AGR HS,"3857 W 111TH ST, 60655",POINT (-87.71776967031118 41.69122073907238),HS,"9, 10, 11, 12","District, non-alternative",-87.71776967,41.69122074
400022,CHGO ARTS CONTR HS,"521 E 35TH ST, 60616",POINT (-87.61362864339577 41.831117529020055),HS,"9, 10, 11",Contract,-87.61362864,41.83111753
400035,CHGO MATH & SCI ACAD CAMPUS HS,"7212 N CLARK ST, 60626",POINT (-87.67476280136162 42.01272135964691),HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.6747628,42.01272136
609920,KANOON,"2233 S KEDZIE AVE, 60623",POINT (-87.70511207227977 41.85077148447352),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.70511207,41.85077149
610084,KELLER,"3020 W 108TH ST, 60655",POINT (-87.69727833104406 41.69717032922592),ES,"1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69727833,41.69717033
609720,LANE HS,"2501 W ADDISON ST, 60618",POINT (-87.69101262432021 41.946644575077194),HS,"7, 9, 10, 11, 12","District, non-alternative",-87.69101262,41.94664458
609869,LANGFORD,"6010 S THROOP ST, 60636",POINT (-87.65716920540471 41.78468085784577),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65716921,41.78468086
609993,LARA,"4619 S WOLCOTT AVE, 60609",POINT (-87.672181590932 41.809770292680305),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67218159,41.80977029
610033,LASALLE,"1734 N ORLEANS ST, 60614",POINT (-87.63756486227847 41.91389953493365),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.63756486,41.91389954
610520,LASALLE II,"1148 N HONORE ST, 60622",POINT (-87.67369603168211 41.90291446010711),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67369603,41.90291446
610253,LATHROP,"1440 S CHRISTIANA AVE, 60623",POINT (-87.70928682595766 41.861174190677914),ES,"3, 4, 5, 6, 7, 8",Elementary School,-87.70928683,41.86117419
610208,LAVIZZO,"138 W 109TH ST, 60628",POINT (-87.62714768436607 41.69626234353492),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.62714768,41.69626234
610034,LAWNDALE,"3500 W DOUGLAS BLVD, 60623",POINT (-87.71295677956284 41.86296002578596),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71295678,41.86296003
610045,LAWRENCE,"9928 S CRANDON AVE, 60617",POINT (-87.5671305889944 41.714402059038704),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.56713059,41.71440206
400111,LEARN CHTR - HUNTER PERKINS,"1700 W 83RD ST, 60620",POINT (-87.56451660907513 41.765969661957755),ES,"K, 1, 2, 3",Charter,-87.56451661,41.76596966
400046,LEARN CHTR BUTLER,"1132 S HOMAN AVE, 60624",POINT (-87.71067947524064 41.867272715624054),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.71067948,41.86727272
400048,LEARN CHTR EXCEL,"2401 W CONGRESS PKWY, 60612",POINT (-87.6862904201573 41.87491292140755),ES,"K, 1, 2, 3, 4, 5",Charter,-87.68629042,41.87491292
400047,LEARN CHTR - CAMPBELL,"212 S FRANCISCO AVE, 60612",POINT (-87.69873871736806 41.8778606337788),ES,"K, 1, 2, 3, 4, 5",Charter,-87.69873872,41.87786064
400107,LEARN CHRT - SO CHICAGO,"8914 S BUFFALO AVE, 60617",POINT (-87.54447844467616 41.73332914610987),ES,"K, 1, 2, 3, 4",Charter,-87.54447844,41.73332915
610291,LEE,"6448 S TRIPP AVE, 60629",POINT (-87.7288842893135 41.77530538839105),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.72888429,41.77530539
400049,LEGACY CHTR CAMPUS,"4217 W 18TH ST, 60623",POINT (-87.730469037596 41.85687970673161),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.73046904,41.85687971
610305,LELAND,"5221 W CONGRESS PKWY, 60644",POINT (-87.7556999917361 41.873852077542516),ES,"PK, K, 1, 2, 3","District, non-alternative",-87.75569999,41.87385208
610298,LENART,"8101 S LA SALLE ST, 60620",POINT (-87.62804035838174 41.747185915642824),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.62804036,41.74718592
609935,GALLISTEL,"10347 S EWING AVE, 60617",POINT (-87.53517530590958 41.706800994342096),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.53517531,41.706801
400095,GARFIELD PARK,"3250 W MONROE ST, 60624",POINT (-87.70809201560219 41.87971359329826),ES,"K, 1, 2, 3, 4, 5","District, non-alternative",-87.70809202,41.87971359
610128,GARVEY,"10309 S MORGAN ST, 60643",POINT (-87.64757716403204 41.70660285635696),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64757716,41.70660286
609937,GARVY,"5225 N OAK PARK AVE, 60656",POINT (-87.79623511407263 41.976351663260274),ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.79623511,41.97635166
609938,GARY,"3740 W 31ST ST, 60623",POINT (-87.71869663460532 41.8370651530003),ES,"PK, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71869663,41.83706515
609939,GILLESPIE,"9301 S STATE ST, 60619",POINT (-87.62371943513719 41.72533227493442),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.62371944,41.72533228
400009,GLOBAL CITIZENSHIP CHTR,"4647 W 47TH ST, 60632",POINT (-87.74009743824453 41.80757850419716),ES,"K, 1, 2, 3, 4",Charter,-87.74009744,41.80757851
609942,GOETHE,"2236 N ROCKWELL ST, 60647",POINT (-87.69289969218757 41.92283100928599),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.69289969,41.92283101
610348,GOLDBLATT,"4257 W ADAMS ST, 60624",POINT (-87.73277633198582 41.87780777092469),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.73277633,41.87780777
609943,GOMPERS,"12302 S STATE ST, 60628",POINT (-87.6225456582417 41.67061753859555),ES,"4, 5, 6, 7, 8","District, non-alternative",-87.62254566,41.67061754
609913,GOODLOW,"2040 W 62ND ST, 60636",POINT (-87.67554665774668 41.78122516981559),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.67554666,41.78122517
609945,GOUDY,"5120 N WINTHROP AVE, 60640",POINT (-87.65791249238316 41.975816531387366),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65791249,41.97581653
609947,GRAHAM,"4436 S UNION AVE, 60609",POINT (-87.64334423205042 41.81330372529628),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.64334423,41.81330373
609769,"GRAHAM,R HS","2347 S WABASH AVE, 60616",POINT (-87.62531481166195 41.84967541706241),HS,"10, 11, 12","District, Special Ed.",-87.62531481,41.84967542
609949,"GRAY, W","3730 N LARAMIE AVE, 60641",POINT (-87.75711559857695 41.94876358053933),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7571156,41.94876358
609850,GREELEY,"832 W SHERIDAN RD, 60613",POINT (-87.65097986694747 41.952809512073735),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65097987,41.95280951
610119,PEABODY,"1444 W AUGUSTA BLVD, 60642",POINT (-87.66420977465567 41.89984132947131),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66420977,41.89984133
610120,PECK,"3826 W 58TH ST, 60629",POINT (-87.7192162574759 41.78789896899668),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71921626,41.78789897
610122,PEIRCE,"1423 W BRYN MAWR AVE, 60660",POINT (-87.66585003456245 41.98345579418612),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.66585003,41.9834558
610123,PENN,"1616 S AVERS AVE, 60623",POINT (-87.7212996747286 41.85838676137282),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.72129967,41.85838676
609872,PEREZ,"1241 W 19TH ST, 60608",POINT (-87.65798012527829 41.856028723375),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.65798013,41.85602872
610126,PERSHING,"3113 S RHODES AVE, 60616",POINT (-87.61337749005615 41.83803269397632),ES,"PK, K, 1, 2, 3","District, non-alternative",-87.61337749,41.83803269
610395,PERSHING MIDDLE,"3200 S CALUMET AVE, 60616",POINT (-87.61833765248322 41.83652695222103),MS,"4, 5, 6, 7, 8","District, non-alternative",-87.61833765,41.83652695
400061,PERSPECTIVES CHTR - LEADERSHIP ACADEMY,"8131 S MAY ST, 60620",POINT (-87.65229149533978 41.74593517754535),HS,"9, 10, 11, 12",Charter,-87.65229149,41.74593518
400062,PERSPECTIVES CHTR CALUMET TECH,"8131 S MAY ST, 60620",POINT (-87.65229149533978 41.74593517754535),HS,"9, 10, 11, 12",Charter,-87.65229149,41.74593518
400066,PERSPECTIVES CHTR IIT,"3663 S WABASH AVE, 60653",POINT (-87.62478771857694 41.827783854864045),HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.62478772,41.82778386
400064,PERSPECTIVES CHTR JOSLIN,"1930 S ARCHER AVE, 60616",POINT (-87.62853089589889 41.8559991070814),HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.6285309,41.85599911
400067,PERSPECTIVES CHTR - MIDDLE SCHOOL,"8131 S MAY ST, 60620",POINT (-87.65229149533978 41.74593517754535),MS,"6, 7, 8",Charter,-87.65229149,41.74593518
610127,PETERSON,"5510 N CHRISTIANA AVE, 60625",POINT (-87.71258257163339 41.98155713881419),ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.71258257,41.98155714
609743,PHILLIPS AA,"244 E PERSHING RD, 60653",POINT (-87.61979634214786 41.82387996465738),HS,"9, 10",High School,-87.61979634,41.82387997
609727,PHILLIPS HS (&AA),"244 E PERSHING RD, 60653",POINT (-87.61979634214786 41.82387996465738),HS,"9, 10, 11, 12","District, non-alternative",-87.61979634,41.82387997
610304,PHOENIX MILITARY HS,"145 S CAMPBELL AVE, 60612",POINT (-87.68868723829392 41.878848483204784),HS,"9, 10, 11, 12","District, non-alternative",-87.68868724,41.87884848
